,unnamed: 0.1,publishedat,channeltitle,duration,viewcount,likecount,commentcount,juego
7951,155,2021-07-28,Protatomonster,1180.0,335774,4473.0,74.0,League of Legends
7952,156,2021-07-07,SkinSpotlights,183.0,328816,7968.0,569.0,League of Legends
7953,157,2021-07-23,Skooch,1296.0,325527,19960.0,3957.0,League of Legends
7954,158,2021-07-19,SkinSpotlights,343.0,328966,5484.0,478.0,League of Legends
7955,159,2021-07-07,SkinSpotlights,250.0,320904,6679.0,549.0,League of Legends
7956,160,2021-07-25,Protatomonster,919.0,313641,4544.0,61.0,League of Legends
7957,161,2021-07-16,Remus,117.0,302370,10545.0,508.0,League of Legends
7958,162,2021-07-16,League of Legends: Wild Rift,675.0,295958,20971.0,5685.0,League of Legends
7959,163,2021-07-16,Kuleetz TV,7999.0,313890,17145.876347072546,125.0,League of Legends
7960,164,2021-07-20,SkinSpotlights,145.0,282256,4204.0,446.0,League of Legends
7961,165,2021-07-19,SkinSpotlights,409.0,286198,4512.0,261.0,League of Legends
7962,166,2021-07-19,SkinSpotlights,345.0,276896,3300.0,249.0,League of Legends
7963,167,2021-07-10,TC Zwag,2359.0,263076,6908.0,294.0,League of Legends
7964,168,2021-07-20,Cannon Minion,666.0,262576,7457.0,276.0,League of Legends
7965,169,2021-07-06,League of Legends Latinoamerica,126.0,254465,18752.0,750.0,League of Legends
7966,170,2021-07-05,SkinSpotlights,280.0,247735,3585.0,347.0,League of Legends
7967,171,2021-07-07,SkinSpotlights,185.0,240603,4411.0,512.0,League of Legends
7968,172,2021-07-23,gootmusic,160.0,235777,3082.0,160.0,League of Legends
7969,173,2021-07-07,ProGuides Challenger League of Legends Guides,384.0,229566,3933.0,1294.0,League of Legends
7970,174,2021-07-31,Vars,889.0,218505,7782.0,988.0,League of Legends
7971,175,2021-07-19,SkinSpotlights,390.0,217084,3406.0,266.0,League of Legends
7972,176,2021-07-27,Jordinary,142.0,206262,14595.0,280.0,League of Legends
7973,177,2021-07-23,ProGuides Challenger League of Legends Guides,987.0,205646,3653.0,228.0,League of Legends
7974,178,2021-07-08,Ubaman,2153.0,204584,9901.0,397.0,League of Legends
7975,179,2021-07-22,League of Legends Latinoamerica,257.0,204165,11354.0,683.0,League of Legends
7976,180,2021-07-24,Tinjus,814.0,200563,5165.0,729.0,League of Legends
7977,181,2021-07-22,Vars,874.0,200744,8504.0,1071.0,League of Legends
7978,182,2021-07-31,League of Legends: Wild Rift,220.0,200728,14055.0,1254.0,League of Legends
7979,183,2021-07-09,SQUPO,1142.0,191913,1949.0,93.0,League of Legends
7980,184,2021-07-08,yvonnie,1028.0,180041,7850.0,270.0,League of Legends
7981,185,2021-07-05,SkinSpotlights,446.0,178680,2245.0,121.0,League of Legends
7982,186,2021-07-11,Ubaman,1478.0,175294,12933.0,5034.0,League of Legends
7983,187,2021-07-07,SkinSpotlights,228.0,152231,4091.0,618.0,League of Legends
7984,188,2021-07-15,League of Legends Latinoamerica,122.0,152148,10980.0,247.0,League of Legends
7985,189,2021-07-09,Hi im Coconut,674.0,149568,3193.0,45.0,League of Legends
7986,190,2021-07-19,Definitely Not Definitive - Games,1205.0,149135,4774.0,339.0,League of Legends
7987,191,2021-07-09,League of Legends: Wild Rift LATAM,103.0,139555,7951.0,609.0,League of Legends
7988,192,2021-07-17,Vars,879.0,137181,8693.0,1015.0,League of Legends
7989,193,2021-07-21,ProGuides Challenger League of Legends Guides,1197.0,130119,2347.0,294.0,League of Legends
7990,194,2021-07-05,SkinSpotlights,386.0,126073,1671.0,130.0,League of Legends
7991,195,2021-07-27,Jay Sea,914.0,122905,4528.0,175.0,League of Legends
7992,196,2021-07-05,MisrraVB,536.0,121044,9528.0,158.0,League of Legends
7993,197,2021-08-06,League of Legends,215.0,4075146,110825.0,3849.0,League of Legends
7994,198,2021-08-12,League of Legends: Wild Rift,231.0,3288193,123368.0,7184.0,League of Legends
7995,199,2021-08-20,Pianta,422.0,2060518,97910.0,2667.0,League of Legends
7996,200,2021-08-06,League of Legends - Topic,206.0,1237788,11476.0,0.0,League of Legends
7997,201,2021-08-12,League of Legends,183.0,1199319,46413.0,1625.0,League of Legends
7998,202,2021-08-31,Vandiril,33.0,959170,31376.0,898.0,League of Legends
7999,203,2021-08-27,Pianta,320.0,912304,53816.0,1092.0,League of Legends
8000,204,2021-08-12,League of Legends: Wild Rift LATAM,231.0,910031,58309.0,2781.0,League of Legends
8001,205,2021-08-15,IGN,1669.0,797692,38203.0,1339.0,League of Legends
8002,206,2021-08-20,Layvee,344.0,789704,44108.0,1236.0,League of Legends
8003,207,2021-08-07,TroyanuxGaming,537.0,792240,30355.0,715.0,League of Legends
8004,208,2021-08-04,Vandiril,33.0,741955,19716.0,909.0,League of Legends
8005,209,2021-08-10,SkinSpotlights,182.0,689370,18905.0,2213.0,League of Legends
8006,210,2021-08-03,SkinSpotlights,205.0,676664,16884.0,1001.0,League of Legends
8007,211,2021-08-23,T B Skyen,10007.0,679509,22805.0,1299.0,League of Legends
8008,212,2021-08-27,yakkocmn,1367.0,652592,40036.0,3634.0,League of Legends
8009,213,2021-08-09,Sara LoL,645.0,583187,7722.0,117.0,League of Legends
8010,214,2021-08-11,SkinSpotlights,155.0,581854,11489.0,708.0,League of Legends
8011,215,2021-08-07,Protatomonster,1215.0,551319,7498.0,109.0,League of Legends
8012,216,2021-08-24,SkinSpotlights,202.0,542034,12728.0,760.0,League of Legends
8013,217,2021-08-10,SkinSpotlights,168.0,533501,10019.0,721.0,League of Legends
8014,218,2021-08-10,SkinSpotlights,150.0,496984,11272.0,860.0,League of Legends
8015,219,2021-08-24,SkinSpotlights,235.0,490947,10301.0,520.0,League of Legends
8016,220,2021-08-25,SkinSpotlights,176.0,479669,12935.0,776.0,League of Legends
8017,221,2021-08-08,xQc,5644.0,458960,12830.0,767.0,League of Legends
8018,222,2021-08-13,Skill Capped Challenger LoL Guides,940.0,456314,15562.0,573.0,League of Legends
8019,223,2021-08-09,SkinSpotlights,388.0,452949,5333.0,287.0,League of Legends
8020,224,2021-08-05,Skill Capped Challenger LoL Guides,964.0,420547,10998.0,374.0,League of Legends
8021,225,2021-08-24,SkinSpotlights,140.0,414284,8202.0,569.0,League of Legends
8022,226,2021-08-22,Remus,139.0,405960,6762.0,344.0,League of Legends
8023,227,2021-08-03,Vars,1022.0,411911,14654.0,1507.0,League of Legends
8024,228,2021-08-27,RossBoomsocks,1954.0,406453,10694.0,1096.0,League of Legends
8025,229,2021-08-26,Exil,1665.0,398661,18402.0,2489.0,League of Legends
8026,230,2021-08-23,ZionGaming2025,210.0,386651,5524.0,56.0,League of Legends
8027,231,2021-08-10,panna amv,99.0,391020,18328.0,238.0,League of Legends
8028,232,2021-08-11,League of Legends: Wild Rift,135.0,386888,11945.0,2075.0,League of Legends
8029,233,2021-08-25,Rav,654.0,366291,19884.0,1732.0,League of Legends
8030,234,2021-08-10,SkinSpotlights,151.0,350875,7767.0,1080.0,League of Legends
8031,235,2021-08-09,SkinSpotlights,384.0,353285,5355.0,279.0,League of Legends
8032,236,2021-08-30,iFunzio,639.0,346960,6674.0,143.0,League of Legends
8033,237,2021-08-24,SkinSpotlights,174.0,340115,8584.0,628.0,League of Legends
8034,238,2021-08-09,SkinSpotlights,396.0,344924,3372.0,167.0,League of Legends
8035,239,2021-08-19,Vars,903.0,331414,10937.0,992.0,League of Legends
8036,240,2021-08-24,SkinSpotlights,207.0,310800,6793.0,430.0,League of Legends
8037,241,2021-08-09,ProGuides Challenger League of Legends Guides,1088.0,308157,5598.0,527.0,League of Legends
8038,242,2021-08-25,G2 Esports,700.0,290292,11661.0,1179.0,League of Legends
8039,243,2021-08-02,Definitely Not Definitive - Games,2123.0,281287,8023.0,625.0,League of Legends
8040,244,2021-08-22,Vars,934.0,280401,10880.0,1228.0,League of Legends
8041,245,2021-08-08,Vars,928.0,276362,10741.0,922.0,League of Legends
8042,246,2021-08-03,Protatomonster,1570.0,270082,2681.0,41.0,League of Legends
8043,247,2021-08-25,Protatomonster,908.0,267756,3387.0,66.0,League of Legends
8044,248,2021-08-31,Vars,927.0,258120,10687.0,971.0,League of Legends
8045,249,2021-08-17,Solo Carry,537.0,255911,3406.0,88.0,League of Legends
8046,250,2021-08-28,RossBoomsocks,1499.0,237945,10524.0,379.0,League of Legends
8047,251,2021-08-11,Manute,1048.0,235934,12676.0,654.0,League of Legends
8048,252,2021-08-10,Vars,900.0,233299,10690.0,1067.0,League of Legends
8049,253,2021-08-11,MagikarpUsedFly,596.0,230406,11056.0,407.0,League of Legends
8050,254,2021-08-24,SkinSpotlights,175.0,227621,4381.0,285.0,League of Legends
8051,255,2021-08-02,League of Legends RU,313.0,230233,12092.0,1752.0,League of Legends
8052,256,2021-08-25,League of Legends Latinoamerica,1044.0,224810,11989.0,638.0,League of Legends
8053,257,2021-08-18,Skill Capped Challenger LoL Guides,525.0,214756,6392.0,193.0,League of Legends
8054,258,2021-08-15,Vars,1053.0,201404,9699.0,875.0,League of Legends
8055,259,2021-08-11,Ubaman,2155.0,196786,9789.0,292.0,League of Legends
8056,260,2021-08-12,Rago,190.0,195879,8093.0,550.0,League of Legends
8057,261,2021-08-16,ProGuides Challenger League of Legends Guides,736.0,192592,3209.0,357.0,League of Legends
8058,262,2021-08-05,Vars,837.0,192400,9211.0,1191.0,League of Legends
8059,263,2021-08-31,Trick2G,524.0,187312,7835.0,182.0,League of Legends
8060,264,2021-08-18,NT Leo,1114.0,187665,6478.0,177.0,League of Legends
8061,265,2021-08-29,Skooch,860.0,181388,13416.0,961.0,League of Legends
8062,266,2021-08-23,Solo Carry,629.0,181453,3366.0,126.0,League of Legends
8063,267,2021-08-09,SkinSpotlights,201.0,174453,1838.0,196.0,League of Legends
8064,268,2021-08-14,NT Leo,603.0,172277,9441.0,290.0,League of Legends
8065,269,2021-08-12,Vars,998.0,169755,10513.0,1673.0,League of Legends
8066,270,2021-09-29,League of Legends,212.0,46737257,820601.0,27933.0,League of Legends
8067,271,2021-09-25,League of Legends,152.0,20265434,366569.0,13550.0,League of Legends
8068,272,2021-09-25,Netflix,165.0,5177804,168098.0,7282.0,League of Legends
8069,273,2021-09-02,League of Legends,148.0,3185315,126539.0,9957.0,League of Legends
8070,274,2021-09-03,League of Legends,40.0,1776289,77689.0,3425.0,League of Legends
8071,275,2021-09-29,Royal Vibes,202.0,1719952,13679.0,245.0,League of Legends
8072,276,2021-09-23,League of Legends,193.0,1467590,35230.0,1748.0,League of Legends
8073,277,2021-09-09,Smoothie Music,2762.0,1477964,20599.0,338.0,League of Legends
8074,278,2021-09-06,Disco Heat,192.0,1318126,48531.0,2207.0,League of Legends
8075,279,2021-09-15,UrANoNameRelax,57.0,1198343,10025.0,155.0,League of Legends
8076,280,2021-09-08,SkinSpotlights,213.0,1063939,23983.0,1434.0,League of Legends
8077,281,2021-09-01,Vandiril,36.0,1032759,23341.0,586.0,League of Legends
8078,282,2021-09-20,League of Legends,193.0,875479,33417.0,1395.0,League of Legends
8079,283,2021-09-02,League of Legends Latinoamerica,148.0,820277,54437.0,3569.0,League of Legends
8080,284,2021-09-25,Netflix España,166.0,778727,26008.0,1174.0,League of Legends
8081,285,2021-09-08,League of Legends,52.0,758170,26413.0,1041.0,League of Legends
8082,286,2021-09-28,Outside Joke,996.0,726014,27137.0,955.0,League of Legends
8083,287,2021-09-24,League of Legends,223.0,712057,25236.0,860.0,League of Legends
8084,288,2021-09-08,SkinSpotlights,138.0,621498,12567.0,779.0,League of Legends
8085,289,2021-09-15,xPetu,1744.0,592522,17731.0,1245.0,League of Legends
8086,290,2021-09-23,League of Legends,114.0,559323,18860.0,802.0,League of Legends
8087,291,2021-09-14,LoL Skin LATAM,1364.0,569879,13055.0,334.0,League of Legends
8088,292,2021-09-20,SkinSpotlights,339.0,476789,6280.0,379.0,League of Legends
8089,293,2021-09-05,SkinSpotlights,401.0,473176,7363.0,495.0,League of Legends
8090,294,2021-09-08,SkinSpotlights,163.0,468155,6464.0,534.0,League of Legends
8091,295,2021-09-08,SkinSpotlights,170.0,467595,9708.0,474.0,League of Legends
8092,296,2021-09-01,theScore esports,683.0,462265,24767.0,9739.0,League of Legends
8093,297,2021-09-16,Solo Carry,648.0,451493,5696.0,128.0,League of Legends
8094,298,2021-09-04,Rago,190.0,442047,7116.0,248.0,League of Legends
8095,299,2021-09-02,Skooch,1177.0,355891,19551.0,1743.0,League of Legends
8096,300,2021-09-19,Skooch,787.0,346687,19622.0,1915.0,League of Legends
8097,301,2021-09-20,SkinSpotlights,827.0,344690,3864.0,209.0,League of Legends
8098,302,2021-09-01,iFunzio,720.0,326900,6279.0,128.0,League of Legends
8099,303,2021-09-08,SkinSpotlights,190.0,321062,6370.0,428.0,League of Legends
8100,304,2021-09-20,SkinSpotlights,344.0,315408,3836.0,162.0,League of Legends
8101,305,2021-09-25,Nemesis,781.0,316070,10167.0,323.0,League of Legends
8102,306,2021-09-20,SkinSpotlights,379.0,299360,4144.0,252.0,League of Legends
8103,307,2021-09-01,Teemo vs All,63.0,294354,17318.0,340.0,League of Legends
8104,308,2021-09-05,SkinSpotlights,358.0,290845,4622.0,219.0,League of Legends
8105,309,2021-09-24,Janna OP,60.0,281907,9783.0,486.0,League of Legends
8106,310,2021-09-05,SkinSpotlights,557.0,269059,3153.0,167.0,League of Legends
8107,311,2021-09-25,loltyler1,1528.0,260718,8651.0,356.0,League of Legends
8108,312,2021-09-08,League of Legends Latinoamerica,1243.0,258539,13031.0,759.0,League of Legends
8109,313,2021-09-23,League of Legends Latinoamerica,193.0,259179,13383.0,470.0,League of Legends
8110,314,2021-09-20,SkinSpotlights,360.0,258619,3322.0,200.0,League of Legends
8111,315,2021-09-20,ProGuides Challenger League of Legends Guides,696.0,251912,4129.0,344.0,League of Legends
8112,316,2021-09-07,ProGuides Challenger League of Legends Guides,335.0,250132,4824.0,474.0,League of Legends
8113,317,2021-09-23,ProGuides Challenger League of Legends Guides,636.0,249192,4776.0,213.0,League of Legends
8114,318,2021-09-21,Vars,809.0,238824,9828.0,951.0,League of Legends
8115,319,2021-09-05,SkinSpotlights,407.0,232393,3365.0,494.0,League of Legends
8116,320,2021-09-21,SkinSpotlights,210.0,223104,5756.0,391.0,League of Legends
8117,321,2021-09-08,League of Legends Latinoamerica,52.0,221082,8297.0,297.0,League of Legends
8118,322,2021-09-07,ProGuides Challenger League of Legends Guides,1085.0,208127,3564.0,337.0,League of Legends
8119,323,2021-09-09,Vars,880.0,208997,9152.0,806.0,League of Legends
8120,324,2021-09-21,SkinSpotlights,184.0,201461,3063.0,310.0,League of Legends
8121,325,2021-09-10,Solo Carry,521.0,199090,2633.0,84.0,League of Legends
8122,326,2021-09-03,LPL,25388.0,188334,1069.0,35.0,League of Legends
8123,327,2021-09-10,Protatomonster,903.0,184941,2153.0,40.0,League of Legends
8124,328,2021-09-20,SkinSpotlights,533.0,185972,2331.0,158.0,League of Legends
8125,329,2021-09-05,Rago,190.0,184814,4440.0,127.0,League of Legends
8126,330,2021-09-22,League of Legends Latinoamerica,928.0,180307,10859.0,757.0,League of Legends
8127,331,2021-09-15,Teemo vs All,82.0,179746,9887.0,128.0,League of Legends
8128,332,2021-09-13,ProGuides Challenger League of Legends Guides,750.0,172724,2642.0,318.0,League of Legends
8129,333,2021-09-12,Vars,851.0,168531,7579.0,579.0,League of Legends
8130,334,2021-09-30,Vars,922.0,167086,8838.0,1050.0,League of Legends
8131,335,2021-09-08,SkinSpotlights,172.0,164087,5644.0,434.0,League of Legends
8132,336,2021-09-05,League of Legends: Wild Rift,163.0,162783,8679.0,1109.0,League of Legends
8133,337,2021-09-05,SkinSpotlights,202.0,147971,1633.0,165.0,League of Legends
8134,338,2021-09-19,IWDominate,689.0,145033,3463.0,420.0,League of Legends
8135,339,2021-09-23,League of Legends Latinoamerica,114.0,143009,7755.0,310.0,League of Legends
8136,340,2021-09-21,SkinSpotlights,152.0,139073,3079.0,189.0,League of Legends
8137,341,2021-09-12,donHaize,3542.0,142288,1648.0,17.0,League of Legends
8138,342,2021-09-29,LoL Hub,1646.0,135736,2125.0,156.0,League of Legends
8139,343,2021-09-27,Protatomonster,934.0,132384,1696.0,45.0,League of Legends
8140,344,2021-09-18,Diegomaximoff,1302.0,132629,9812.0,1311.0,League of Legends
8141,345,2021-09-18,Matty Love Gaming,322.0,122313,1519.0,105.0,League of Legends
8142,346,2021-09-04,NT Leo,602.0,119078,6983.0,282.0,League of Legends
8143,347,2021-10-28,ImagineDragonsVEVO,214.0,290533200,5179356.0,55246.0,League of Legends
8144,348,2021-10-28,League of Legends,214.0,211834174,3077860.0,36622.0,League of Legends
8145,349,2021-10-28,Imagine Dragons - Topic,174.0,29930477,420792.0,120.0,League of Legends
8146,350,2021-10-02,Smoothie Music,4294.0,4891230,56329.0,599.0,League of Legends
8147,351,2021-10-30,League of Legends,192.0,2137994,97194.0,4150.0,League of Legends
8148,352,2021-10-28,chillOwlPiano,138.0,1727397,76650.0,540.0,League of Legends
8149,353,2021-10-31,Netflix,143.0,1540518,43176.0,2027.0,League of Legends
8150,354,2021-10-15,Layvee,442.0,1493540,102901.0,3024.0,League of Legends
8151,355,2021-10-07,League of Legends,694.0,1402482,35413.0,15719.0,League of Legends
8152,356,2021-10-20,Necrit,1360.0,908158,28882.0,1334.0,League of Legends
8153,357,2021-10-11,Nicolai,602.0,754072,25499.0,1196.0,League of Legends
8154,358,2021-10-28,BoxBox,1305.0,642888,35875.0,1061.0,League of Legends
8155,359,2021-10-19,League of Legends,217.0,609531,18126.0,628.0,League of Legends
8156,360,2021-10-20,League of Legends: Wild Rift,64.0,542495,27238.0,1324.0,League of Legends
8157,361,2021-10-31,Netflix Latinoamérica,143.0,535701,21017.0,1222.0,League of Legends
8158,362,2021-10-26,Necrit,2408.0,503685,28868.0,2295.0,League of Legends
8159,363,2021-10-21,League of Legends,83.0,438581,11637.0,453.0,League of Legends
8160,364,2021-10-20,Odin Makes,1203.0,407510,22302.0,450.0,League of Legends
8161,365,2021-10-05,SkinSpotlights,175.0,388567,6178.0,510.0,League of Legends
8162,366,2021-10-05,SkinSpotlights,188.0,350839,6120.0,415.0,League of Legends
8163,367,2021-10-29,Skill Capped Challenger LoL Guides,789.0,342161,8663.0,405.0,League of Legends
8164,368,2021-10-17,SkinSpotlights,279.0,345688,3664.0,161.0,League of Legends
8165,369,2021-10-17,SkinSpotlights,295.0,345001,4013.0,230.0,League of Legends
8166,370,2021-10-19,SkinSpotlights,182.0,335826,5205.0,410.0,League of Legends
8167,371,2021-10-17,SkinSpotlights,439.0,326290,3451.0,162.0,League of Legends
8168,372,2021-10-23,Steven Lin,195.0,304918,16676.0,416.0,League of Legends
8169,373,2021-10-17,SkinSpotlights,360.0,300633,3243.0,219.0,League of Legends
8170,374,2021-10-05,SkinSpotlights,138.0,298715,5905.0,656.0,League of Legends
8171,375,2021-10-31,Outside Joke,678.0,296080,11436.0,461.0,League of Legends
8172,376,2021-10-06,Vars,840.0,276471,10495.0,1250.0,League of Legends
8173,377,2021-10-04,theScore esports,838.0,262055,6625.0,490.0,League of Legends
8174,378,2021-10-12,Vars,1061.0,222888,9543.0,1233.0,League of Legends
8175,379,2021-10-28,Vars,934.0,210298,9029.0,1113.0,League of Legends
8176,380,2021-10-11,LLA,27770.0,198409,3356.0,13.0,League of Legends
8177,381,2021-10-13,LLA,31106.0,188034,2568.0,29.0,League of Legends
8178,382,2021-10-31,Vars,932.0,186788,7988.0,480.0,League of Legends
8179,383,2021-10-07,League of Legends Latinoamerica,694.0,158959,7869.0,581.0,League of Legends
8180,384,2021-10-04,SkinSpotlights,383.0,164147,2996.0,167.0,League of Legends
8181,385,2021-10-04,SkinSpotlights,353.0,158114,1553.0,48.0,League of Legends
8182,386,2021-10-27,LUNAR LUX,48.0,156959,1781.0,158.0,League of Legends
8183,387,2021-10-24,Ubaman,2005.0,152158,6026.0,172.0,League of Legends
8184,388,2021-10-04,SkinSpotlights,409.0,148421,2250.0,139.0,League of Legends
8185,389,2021-10-06,Solo Carry,575.0,144904,2012.0,52.0,League of Legends
8186,390,2021-10-20,Ubaman,1044.0,127007,7172.0,222.0,League of Legends
8187,391,2021-10-04,SkinSpotlights,361.0,115488,1699.0,71.0,League of Legends
8188,392,2021-10-13,Skill Capped Challenger LoL Guides,599.0,108800,3382.0,116.0,League of Legends
8189,393,2021-10-13,Vars,786.0,103598,7633.0,1435.0,League of Legends
8190,394,2021-10-15,Teemo vs All,68.0,102733,6325.0,115.0,League of Legends
8191,395,2021-10-07,LLA,22485.0,99705,1680.0,15.0,League of Legends
8192,396,2021-10-12,LVPesLoL,5435.0,90363,1583.0,182.0,League of Legends
8193,397,2021-10-20,Solo Feeders,571.0,87026,3839.0,141.0,League of Legends
8194,398,2021-10-29,theScore esports,1212.0,84211,3406.0,190.0,League of Legends
8195,399,2021-10-06,Solo Feeders,613.0,83071,3702.0,124.0,League of Legends
8196,400,2021-10-16,ProGuides Challenger League of Legends Guides,656.0,82153,2246.0,391.0,League of Legends
